target,alpha_grid,outer_fold,model,alpha,inner_fold,mae,selected
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.13894954943731375,3,24.017197061227098,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.13894954943731375,4,19.860249858624915,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.13894954943731375,mean,20.074236226370093,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.19306977288832497,0,19.02820239600612,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.19306977288832497,1,19.479045774288508,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.19306977288832497,2,17.986419362105927,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.19306977288832497,3,24.017166256167442,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.19306977288832497,4,19.86053302873745,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.19306977288832497,mean,20.07427336346109,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.2682695795279725,0,19.027837612731968,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.2682695795279725,1,19.4791539030097,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.2682695795279725,2,17.986583408855303,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.2682695795279725,3,24.017123472355806,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.2682695795279725,4,19.860926311428347,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.2682695795279725,mean,20.074324941676224,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.3727593720314938,0,19.02733107286336,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.3727593720314938,1,19.47930405143191,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.3727593720314938,2,17.98681120550651,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.3727593720314938,3,24.017064062406792,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.3727593720314938,4,19.861472426973496,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.3727593720314938,mean,20.074396563836412,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.5179474679231207,0,19.026627864453676,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.5179474679231207,1,19.47951249695389,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.5179474679231207,2,17.9871274472037,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.5179474679231207,3,24.016981585763677,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.5179474679231207,4,19.862230579061944,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.5179474679231207,mean,20.074495994687375,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.7196856730011514,0,19.02565196708803,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.7196856730011514,1,19.479801774394918,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.7196856730011514,2,17.98757367049158,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.7196856730011514,3,24.01686712596603,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.7196856730011514,4,19.863282730693527,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,0.7196856730011514,mean,20.07463545372682,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.0,0,19.024298288307726,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.0,1,19.480377541788634,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.0,2,17.988230242064844,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.0,3,24.01670835645922,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.0,4,19.864742191561685,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.0,mean,20.074871324036422,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.3894954943731375,0,19.022421835043723,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.3894954943731375,1,19.481204199157713,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.3894954943731375,2,17.9891403813827,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.3894954943731375,3,24.016488270216524,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.3894954943731375,4,19.866765295779203,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.3894954943731375,mean,20.07520399631597,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.9306977288832496,0,19.019823118873887,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.9306977288832496,1,19.482349057418425,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.9306977288832496,2,17.990400855861505,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.9306977288832496,3,24.016183467329082,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.9306977288832496,4,19.869567142907556,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1.9306977288832496,mean,20.075664728478092,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,2.6826957952797246,0,19.016228733419524,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,2.6826957952797246,1,19.483932581080186,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,2.6826957952797246,2,17.992144295403975,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,2.6826957952797246,3,24.0157618757653,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,2.6826957952797246,4,19.873442549476803,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,2.6826957952797246,mean,20.07630200702916,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,3.727593720314938,0,19.011265981314356,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,3.727593720314938,1,19.486118994139918,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,3.727593720314938,2,17.99455150855558,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,3.727593720314938,3,24.015179773127244,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,3.727593720314938,4,19.87879342596783,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,3.727593720314938,mean,20.077181936620985,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,5.179474679231207,0,19.004430632455797,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,5.179474679231207,1,19.489130500043135,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,5.179474679231207,2,17.997867138502148,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,5.179474679231207,3,24.01437800078008,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,5.179474679231207,4,19.88616357776441,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,5.179474679231207,mean,20.078393969909115,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,7.196856730011514,0,18.995047675585653,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,7.196856730011514,1,19.49326460196722,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,7.196856730011514,2,18.002418732482745,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,7.196856730011514,3,24.013277352563012,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,7.196856730011514,4,19.8962810936193,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,7.196856730011514,mean,20.080057891243587,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,10.0,0,18.9823165231639,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,10.0,1,19.498913761191808,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,10.0,2,18.00863838540719,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,10.0,3,24.01177334101645,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,10.0,4,19.910106456194075,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,10.0,mean,20.082349693394683,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,13.89495494373136,0,18.96770805314677,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,13.89495494373136,1,19.506584953244044,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,13.89495494373136,2,18.017084270924812,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,13.89495494373136,3,24.009730990825243,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,13.89495494373136,4,19.928880402419818,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,13.89495494373136,mean,20.085997734112137,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,19.306977288832496,0,18.948040830547473,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,19.306977288832496,1,19.516913698465963,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,19.306977288832496,2,18.03229426308221,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,19.306977288832496,3,24.006981103371604,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,19.306977288832496,4,19.954158260939746,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,19.306977288832496,mean,20.0916776312814,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,26.82695795279722,0,18.92678602790372,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,26.82695795279722,1,19.53066251763393,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,26.82695795279722,2,18.05828436322518,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,26.82695795279722,3,24.003320667905342,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,26.82695795279722,4,19.987806172498864,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,26.82695795279722,mean,20.101371949833407,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,37.27593720314938,0,18.901129265921394,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,37.27593720314938,1,19.556909092867826,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,37.27593720314938,2,18.092358645180713,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,37.27593720314938,3,24.006306787118778,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,37.27593720314938,4,20.031920216668507,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,37.27593720314938,mean,20.117724801551443,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,51.794746792312125,0,18.86816199503138,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,51.794746792312125,1,19.619842636873905,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,51.794746792312125,2,18.13615258768277,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,51.794746792312125,3,24.025212403948114,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,51.794746792312125,4,20.08861775519388,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,51.794746792312125,mean,20.14759747574601,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,71.96856730011514,0,18.828441339643035,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,71.96856730011514,1,19.704914246002566,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,71.96856730011514,2,18.191023093057638,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,71.96856730011514,3,24.048899715265218,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,71.96856730011514,4,20.188114138984524,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,71.96856730011514,mean,20.192278506590593,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,100.0,0,18.804937133811418,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,100.0,1,19.80816501074753,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,100.0,2,18.269825144247523,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,100.0,3,24.077648824789453,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,100.0,4,20.33857771897082,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,100.0,mean,20.25983076651335,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,138.9495494373136,0,18.810776890861863,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,138.9495494373136,1,19.940403499178654,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,138.9495494373136,2,18.43460241948411,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,138.9495494373136,3,24.111224167379515,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,138.9495494373136,4,20.544603797251106,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,138.9495494373136,mean,20.36832215483105,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,193.06977288832496,0,18.823556534107116,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,193.06977288832496,1,20.12351513487676,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,193.06977288832496,2,18.63395728140614,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,193.06977288832496,3,24.166685323024947,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,193.06977288832496,4,20.79680615675767,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,193.06977288832496,mean,20.508904086034526,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,268.26957952797216,0,18.84273349723837,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,268.26957952797216,1,20.343182439018765,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,268.26957952797216,2,18.891623493099964,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,268.26957952797216,3,24.29340683434128,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,268.26957952797216,4,21.109703460090355,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,268.26957952797216,mean,20.696129944757747,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,372.7593720314938,0,18.862247208820083,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,372.7593720314938,1,20.602912315009622,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,372.7593720314938,2,19.152646045007955,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,372.7593720314938,3,24.4565730188736,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,372.7593720314938,4,21.50277851804733,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,372.7593720314938,mean,20.91543142115172,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,517.9474679231203,0,18.910255100382518,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,517.9474679231203,1,20.864662327772972,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,517.9474679231203,2,19.401992097081447,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,517.9474679231203,3,24.61244017919226,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,517.9474679231203,4,21.899165916290062,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,517.9474679231203,mean,21.13770312414385,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,719.6856730011514,0,18.980820422451135,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,719.6856730011514,1,21.122653841787596,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,719.6856730011514,2,19.6283417771918,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,719.6856730011514,3,24.753932220411503,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,719.6856730011514,4,22.26084046125954,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,719.6856730011514,mean,21.349317744620315,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1000.0,0,19.048196700256582,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1000.0,1,21.35796053300513,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1000.0,2,19.837138978455698,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1000.0,3,24.876551355865676,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1000.0,4,22.604910936563687,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1000.0,mean,21.54495170082935,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1389.495494373136,0,19.12585824083001,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1389.495494373136,1,21.56709381056986,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1389.495494373136,2,20.037436057274085,False
wrc_plus,wide_logspace_-3_4_50,A,M0 scalar baseline,1389.495494373136,3,24.993335045799146,False
